id_venda,data_venda,modelo,categoria,preco_venda,custo,lucro,canal_venda,campanha
286,2024-02-01 12:23:37,S-600,Sedan,199726.95,145800.29,53926.66,Online,
287,2024-02-02 16:35:09,P-900,Pickup,270632.98,216551.4,54081.58,Parceiros,
288,2024-02-02 16:27:08,S-400,Sedan,149337.43,115609.55,33727.88,Showroom,
289,2024-02-02 11:02:19,H-300,Hatch,127810.45,94216.08,33594.37,Online,
290,2024-02-02 16:23:57,S-600,Sedan,200886.47,157749.58,43136.89,Showroom,
291,2024-02-02 11:59:50,X-500,SUV,176712.11,135747.96,40964.15,Showroom,
292,2024-02-02 14:55:02,X-500,SUV,172777.57,140260.19,32517.38,Parceiros,
293,2024-02-02 13:57:22,S-400,Sedan,142148.17,114311.2,27836.96,Online,
294,2024-02-02 10:13:43,X-500,SUV,172964.59,138562.35,34402.24,Online,
295,2024-02-03 16:15:42,X-700,SUV,266602.43,190628.79,75973.63,Showroom,
296,2024-02-03 16:06:22,S-600,Sedan,214556.19,158096.72,56459.46,Showroom,
297,2024-02-03 18:49:35,P-800,Pickup,215985.52,160845.91,55139.61,Online,
298,2024-02-03 15:56:55,X-700,SUV,228278.38,176543.16,51735.22,Showroom,
299,2024-02-03 18:26:39,E-1,Elétrico,296681.2,223131.51,73549.69,Showroom,
300,2024-02-03 17:47:09,H-300,Hatch,121824.76,90717.93,31106.83,Showroom,
301,2024-02-04 16:59:59,S-600,Sedan,199056.28,149613.48,49442.8,Parceiros,
302,2024-02-04 16:15:55,P-800,Pickup,233621.11,165105.29,68515.82,Showroom,
303,2024-02-04 15:10:51,S-600,Sedan,181008.24,150352.93,30655.3,Showroom,
304,2024-02-04 12:51:11,H-300,Hatch,127738.52,91817.59,35920.93,Online,
305,2024-02-04 20:56:26,S-600,Sedan,208284.55,145829.79,62454.75,Showroom,
306,2024-02-04 15:01:11,X-500,SUV,174775.29,137383.74,37391.55,Showroom,
307,2024-02-04 17:47:59,H-100,Hatch,87684.11,65251.8,22432.32,Online,
308,2024-02-04 19:21:50,S-600,Sedan,192151.02,152917.26,39233.75,Showroom,
309,2024-02-04 18:59:26,S-400,Sedan,146593.58,109731.34,36862.24,Showroom,
310,2024-02-04 18:51:42,E-2,Elétrico,380221.87,259352.87,120869.0,Showroom,
311,2024-02-04 09:55:47,S-600,Sedan,216810.92,146620.93,70190.0,Showroom,
312,2024-02-05 15:51:15,H-300,Hatch,129252.66,95416.45,33836.21,Showroom,
313,2024-02-05 17:17:10,H-300,Hatch,116251.26,92235.2,24016.07,Online,
314,2024-02-05 17:50:44,S-600,Sedan,198298.15,147960.47,50337.68,Showroom,
315,2024-02-05 12:06:24,H-100,Hatch,77518.97,69121.9,8397.07,Online,
316,2024-02-05 15:55:02,S-400,Sedan,149379.89,112089.1,37290.79,Showroom,
317,2024-02-06 13:54:30,P-800,Pickup,240730.45,172639.06,68091.39,Showroom,
318,2024-02-06 15:14:12,S-400,Sedan,146041.67,115103.61,30938.07,Showroom,
319,2024-02-06 18:52:58,S-400,Sedan,146504.73,107117.88,39386.85,Parceiros,
320,2024-02-06 15:29:22,P-800,Pickup,217886.78,171882.97,46003.8,Showroom,
321,2024-02-06 15:19:52,X-500,SUV,179752.37,142177.62,37574.75,Showroom,
322,2024-02-06 12:50:55,H-100,Hatch,91596.5,65276.83,26319.67,Online,
323,2024-02-06 13:14:14,P-800,Pickup,218898.31,163991.81,54906.49,Online,
324,2024-02-06 16:01:42,X-700,SUV,239496.48,182309.08,57187.4,Parceiros,
325,2024-02-07 14:12:25,X-500,SUV,180914.8,130419.34,50495.46,Parceiros,
326,2024-02-07 18:21:17,S-400,Sedan,150502.43,114241.29,36261.14,Online,
327,2024-02-07 20:55:04,X-500,SUV,187961.46,131277.32,56684.14,Showroom,
328,2024-02-07 15:49:17,S-400,Sedan,152201.68,107921.54,44280.15,Online,
329,2024-02-08 15:22:41,X-700,SUV,252507.11,193961.09,58546.03,Showroom,
330,2024-02-08 16:32:25,X-500,SUV,177340.13,135616.88,41723.25,Online,
331,2024-02-08 12:43:53,S-600,Sedan,189278.61,136853.92,52424.69,Showroom,
332,2024-02-08 14:34:21,E-1,Elétrico,293274.3,238567.56,54706.73,Online,
333,2024-02-09 12:01:07,X-500,SUV,174186.32,131763.27,42423.05,Online,
334,2024-02-09 18:56:16,S-400,Sedan,139154.04,112820.6,26333.44,Online,
335,2024-02-09 20:11:37,P-900,Pickup,275914.64,200151.9,75762.74,Online,
336,2024-02-09 18:16:02,P-800,Pickup,219328.52,161357.5,57971.02,Showroom,
337,2024-02-09 17:06:38,S-600,Sedan,202987.53,146616.94,56370.59,Showroom,
338,2024-02-09 17:27:22,S-400,Sedan,136269.24,113177.2,23092.04,Online,
339,2024-02-09 18:46:50,S-600,Sedan,195526.78,155764.57,39762.21,Online,
340,2024-02-10 18:20:27,E-2,Elétrico,340436.12,258438.73,81997.39,Showroom,
341,2024-02-10 11:38:32,H-300,Hatch,132375.15,87117.66,45257.49,Showroom,
342,2024-02-10 14:07:24,P-900,Pickup,287298.13,210036.61,77261.53,Online,
343,2024-02-10 18:57:36,E-2,Elétrico,331408.11,265872.92,65535.19,Online,
344,2024-02-10 15:12:16,S-400,Sedan,150245.43,111599.16,38646.27,Showroom,
345,2024-02-10 13:02:45,H-100,Hatch,90874.73,66784.84,24089.89,Online,
346,2024-02-10 14:27:00,P-900,Pickup,305310.27,212209.95,93100.32,Online,
347,2024-02-10 15:33:59,S-600,Sedan,178781.45,147264.8,31516.65,Online,
348,2024-02-10 17:51:34,P-800,Pickup,226003.99,160842.59,65161.4,Showroom,
349,2024-02-10 15:43:46,X-500,SUV,176474.18,131264.24,45209.94,Showroom,
350,2024-02-11 13:47:47,H-300,Hatch,117212.3,90543.13,26669.17,Showroom,
351,2024-02-11 16:42:12,P-900,Pickup,272871.27,214898.45,57972.82,Showroom,
352,2024-02-11 10:23:27,H-300,Hatch,113998.01,88170.09,25827.92,Showroom,
353,2024-02-11 16:04:42,S-400,Sedan,155427.08,114752.68,40674.4,Online,
354,2024-02-11 12:58:21,S-400,Sedan,155044.3,118912.1,36132.2,Parceiros,
355,2024-02-11 14:39:20,S-400,Sedan,151056.21,116214.52,34841.7,Showroom,
356,2024-02-11 16:42:54,E-2,Elétrico,340631.76,261787.05,78844.71,Showroom,
357,2024-02-11 18:07:46,E-1,Elétrico,293471.67,230066.46,63405.21,Showroom,
358,2024-02-11 17:57:19,P-800,Pickup,209710.17,170375.61,39334.56,Online,
359,2024-02-11 15:32:19,S-400,Sedan,152546.36,110320.52,42225.84,Online,
360,2024-02-11 14:42:26,X-500,SUV,179825.22,133772.12,46053.1,Showroom,
361,2024-02-11 10:20:25,S-600,Sedan,210501.11,146112.22,64388.89,Showroom,
362,2024-02-12 20:44:18,X-700,SUV,251039.03,184872.54,66166.49,Online,
363,2024-02-12 11:35:08,P-900,Pickup,267017.06,211501.72,55515.33,Showroom,
364,2024-02-12 15:12:26,E-1,Elétrico,309799.25,243140.86,66658.39,Online,
365,2024-02-12 18:42:24,S-400,Sedan,153834.02,117136.1,36697.92,Showroom,
366,2024-02-12 16:43:47,S-400,Sedan,159163.5,118404.84,40758.67,Online,
367,2024-02-12 15:57:11,X-700,SUV,246924.22,182756.74,64167.48,Showroom,
368,2024-02-12 15:39:36,H-300,Hatch,128874.47,91650.09,37224.39,Parceiros,
369,2024-02-13 19:19:25,S-600,Sedan,195706.98,146884.11,48822.87,Showroom,
370,2024-02-13 14:35:53,S-400,Sedan,153390.25,108314.8,45075.45,Showroom,
371,2024-02-13 17:00:19,X-700,SUV,246134.89,183269.12,62865.77,Showroom,
372,2024-02-14 18:18:13,H-300,Hatch,120621.26,84162.01,36459.26,Showroom,
373,2024-02-14 15:27:50,S-600,Sedan,192915.93,143188.29,49727.65,Online,
374,2024-02-14 14:37:38,S-400,Sedan,155790.16,117668.22,38121.94,Parceiros,
375,2024-02-14 13:41:20,P-800,Pickup,214686.33,165726.63,48959.7,Parceiros,
376,2024-02-14 14:29:28,X-500,SUV,173625.4,136388.4,37237.0,Online,
377,2024-02-14 16:28:43,S-600,Sedan,197888.7,145557.69,52331.01,Showroom,
378,2024-02-15 14:13:32,S-400,Sedan,159198.04,116405.2,42792.84,Parceiros,
379,2024-02-16 16:30:50,H-300,Hatch,125718.82,90775.24,34943.58,Parceiros,
380,2024-02-17 15:57:50,X-500,SUV,164726.12,132385.44,32340.68,Showroom,
381,2024-02-17 14:47:10,S-600,Sedan,201598.56,145375.46,56223.1,Showroom,
382,2024-02-17 15:42:05,H-100,Hatch,92119.4,69212.34,22907.06,Online,
383,2024-02-17 15:18:32,H-300,Hatch,126003.49,88189.33,37814.17,Showroom,
384,2024-02-17 15:42:40,P-800,Pickup,199987.61,161568.73,38418.89,Online,
385,2024-02-18 10:39:21,X-500,SUV,171320.36,133257.87,38062.5,Online,
386,2024-02-18 14:05:52,H-300,Hatch,116626.99,89435.1,27191.89,Online,
387,2024-02-18 13:48:15,S-400,Sedan,137783.32,116794.65,20988.68,Online,
388,2024-02-18 15:43:19,E-2,Elétrico,335831.94,265839.48,69992.46,Showroom,
389,2024-02-18 10:14:51,X-500,SUV,179080.84,136657.5,42423.35,Showroom,
390,2024-02-18 14:12:09,X-500,SUV,177670.84,141474.52,36196.31,Showroom,
391,2024-02-18 18:01:02,E-1,Elétrico,298598.49,226545.63,72052.86,Showroom,
392,2024-02-18 14:15:30,H-300,Hatch,119356.19,91208.84,28147.35,Online,
393,2024-02-18 15:39:54,S-400,Sedan,151374.75,108516.51,42858.24,Showroom,
394,2024-02-18 13:49:04,P-800,Pickup,200188.36,162313.76,37874.6,Online,
395,2024-02-19 15:29:26,S-400,Sedan,135155.25,115024.2,20131.05,Parceiros,
396,2024-02-19 14:56:40,X-500,SUV,178152.42,144453.36,33699.05,Showroom,
397,2024-02-20 15:36:12,S-600,Sedan,202537.4,152104.62,50432.78,Showroom,
398,2024-02-20 17:45:44,P-900,Pickup,274935.32,211764.76,63170.55,Showroom,
399,2024-02-20 15:24:31,S-400,Sedan,152828.25,112401.24,40427.01,Online,
400,2024-02-20 13:25:15,P-900,Pickup,259727.21,204690.72,55036.49,Showroom,
401,2024-02-20 15:09:41,P-800,Pickup,196507.58,180531.86,15975.73,Showroom,
402,2024-02-20 16:44:00,P-900,Pickup,296715.39,207877.54,88837.84,Parceiros,
403,2024-02-20 17:57:48,S-600,Sedan,198026.62,149319.27,48707.35,Parceiros,
404,2024-02-20 15:55:49,S-400,Sedan,148985.59,115887.04,33098.56,Online,
405,2024-02-20 16:56:06,H-300,Hatch,119887.75,88951.0,30936.75,Parceiros,
406,2024-02-21 09:49:27,S-400,Sedan,145982.9,115391.08,30591.82,Showroom,
407,2024-02-21 16:14:11,H-100,Hatch,87113.33,68374.64,18738.69,Online,
408,2024-02-21 15:51:44,P-800,Pickup,226429.54,167225.8,59203.74,Online,
409,2024-02-21 14:33:29,X-500,SUV,178532.4,131983.14,46549.25,Showroom,
410,2024-02-21 19:03:35,X-500,SUV,180961.08,134454.19,46506.9,Showroom,
411,2024-02-21 11:15:58,X-500,SUV,162957.47,135863.84,27093.63,Parceiros,
412,2024-02-22 17:54:07,S-400,Sedan,144231.43,109327.83,34903.61,Showroom,
413,2024-02-22 15:29:08,E-1,Elétrico,295824.13,229275.19,66548.94,Showroom,
414,2024-02-22 14:51:29,X-700,SUV,250749.16,189060.25,61688.91,Online,
415,2024-02-22 15:42:33,H-300,Hatch,120047.79,92710.02,27337.77,Showroom,
416,2024-02-22 13:35:38,S-600,Sedan,202096.59,147787.64,54308.96,Online,
417,2024-02-23 11:20:48,S-600,Sedan,203352.39,145736.29,57616.1,Showroom,
418,2024-02-23 10:57:28,H-100,Hatch,90000.93,67481.17,22519.76,Showroom,
419,2024-02-23 12:39:52,S-400,Sedan,143561.63,116298.86,27262.77,Online,
420,2024-02-23 17:46:57,S-400,Sedan,146428.34,115451.06,30977.28,Showroom,
421,2024-02-23 19:32:27,P-900,Pickup,276832.35,214763.14,62069.21,Showroom,
422,2024-02-23 16:53:58,X-500,SUV,158050.65,134456.17,23594.48,Online,
423,2024-02-23 16:35:28,H-100,Hatch,92350.1,65846.78,26503.31,Showroom,
424,2024-02-23 14:57:10,E-2,Elétrico,351551.51,264053.86,87497.65,Online,
425,2024-02-23 14:47:55,X-500,SUV,176057.01,135566.1,40490.91,Online,
426,2024-02-23 13:30:28,E-2,Elétrico,324732.54,244417.57,80314.97,Showroom,
427,2024-02-23 17:16:48,S-400,Sedan,159263.41,111419.69,47843.72,Showroom,
428,2024-02-23 13:15:53,X-700,SUV,262988.9,187073.83,75915.07,Online,
429,2024-02-24 18:40:17,H-300,Hatch,114596.28,91723.66,22872.62,Showroom,
430,2024-02-24 17:49:49,S-400,Sedan,136921.14,112901.69,24019.45,Showroom,
431,2024-02-24 15:33:31,X-500,SUV,177942.6,130972.89,46969.72,Showroom,
432,2024-02-24 15:40:15,S-400,Sedan,149419.71,112550.69,36869.02,Showroom,
433,2024-02-24 17:17:28,E-2,Elétrico,329335.78,271275.28,58060.49,Showroom,
434,2024-02-24 13:04:45,P-800,Pickup,217385.35,165951.56,51433.79,Showroom,
435,2024-02-24 14:18:15,X-500,SUV,180916.71,141273.53,39643.18,Showroom,
436,2024-02-24 19:17:21,S-400,Sedan,157415.02,107938.87,49476.15,Showroom,
437,2024-02-24 17:20:57,P-800,Pickup,221906.76,166207.57,55699.19,Showroom,
438,2024-02-24 13:34:05,S-600,Sedan,196041.71,149191.69,46850.02,Showroom,
439,2024-02-24 11:08:09,X-700,SUV,247801.82,196845.77,50956.05,Showroom,
440,2024-02-25 15:14:24,X-700,SUV,266020.55,190637.01,75383.54,Showroom,
441,2024-02-25 16:44:09,X-500,SUV,168316.86,141391.33,26925.53,Online,
442,2024-02-25 15:45:13,S-400,Sedan,148244.85,114073.96,34170.89,Showroom,
443,2024-02-25 19:04:26,P-900,Pickup,264752.88,209018.32,55734.55,Online,
444,2024-02-25 11:26:21,S-600,Sedan,220236.06,150030.6,70205.46,Showroom,
445,2024-02-25 15:34:29,S-400,Sedan,166407.37,106106.15,60301.22,Online,
446,2024-02-25 10:26:03,X-500,SUV,167184.39,133920.06,33264.33,Showroom,
447,2024-02-25 13:13:53,P-800,Pickup,224926.48,166836.92,58089.56,Parceiros,
448,2024-02-25 15:26:24,E-2,Elétrico,322032.82,266139.61,55893.21,Showroom,
449,2024-02-25 13:57:49,S-600,Sedan,201627.44,150186.21,51441.24,Showroom,
450,2024-02-25 16:37:44,P-800,Pickup,224684.76,165094.78,59589.98,Parceiros,
451,2024-02-25 16:01:54,X-700,SUV,237981.4,192173.54,45807.85,Showroom,
452,2024-02-25 15:56:48,H-300,Hatch,128904.7,90960.16,37944.54,Showroom,
453,2024-02-25 13:36:24,X-500,SUV,185566.4,134159.72,51406.68,Showroom,
454,2024-02-26 12:30:00,S-400,Sedan,165747.91,111666.29,54081.63,Showroom,
455,2024-02-26 16:22:19,S-400,Sedan,139919.14,107089.0,32830.15,Showroom,
456,2024-02-26 17:48:24,E-1,Elétrico,272001.9,231800.72,40201.18,Parceiros,
457,2024-02-26 13:54:57,S-400,Sedan,160340.32,108298.69,52041.63,Showroom,
458,2024-02-26 13:53:26,X-700,SUV,250178.41,182134.09,68044.32,Parceiros,
459,2024-02-26 14:34:47,X-500,SUV,181925.13,134232.87,47692.26,Showroom,
460,2024-02-26 15:47:34,E-2,Elétrico,384587.71,250181.6,134406.11,Showroom,
461,2024-02-27 17:51:38,X-700,SUV,243115.99,181727.51,61388.47,Showroom,
462,2024-02-27 17:57:14,X-700,SUV,217447.33,188619.08,28828.24,Showroom,
463,2024-02-27 16:31:14,P-800,Pickup,231407.52,168665.92,62741.6,Showroom,
464,2024-02-27 15:17:27,X-700,SUV,227767.66,189298.04,38469.61,Online,
465,2024-02-27 11:31:01,X-500,SUV,186212.13,124638.61,61573.52,Showroom,
466,2024-02-27 13:24:21,E-2,Elétrico,330973.2,253949.13,77024.07,Showroom,
467,2024-02-27 17:42:43,X-500,SUV,190956.36,138323.25,52633.11,Online,
468,2024-02-27 17:51:25,S-400,Sedan,158955.82,109188.57,49767.25,Showroom,
469,2024-02-27 16:46:10,X-700,SUV,268246.65,177824.42,90422.23,Showroom,
470,2024-02-27 17:53:29,X-500,SUV,172526.0,137116.18,35409.82,Showroom,
471,2024-02-27 16:58:08,S-600,Sedan,184115.35,153568.21,30547.15,Parceiros,
472,2024-02-27 14:39:34,P-800,Pickup,241952.34,180394.1,61558.25,Showroom,
473,2024-02-27 15:01:58,E-1,Elétrico,316229.13,231719.84,84509.29,Online,
474,2024-02-28 16:25:37,S-400,Sedan,153296.26,115128.91,38167.35,Parceiros,
475,2024-02-28 12:36:42,S-600,Sedan,176087.26,149663.06,26424.2,Parceiros,
476,2024-02-28 17:01:05,P-800,Pickup,216766.36,164645.58,52120.78,Online,
477,2024-02-28 13:41:27,X-500,SUV,179457.4,136841.92,42615.48,Online,
478,2024-02-28 11:08:55,H-100,Hatch,92253.0,67600.79,24652.2,Online,
479,2024-02-28 17:29:11,S-600,Sedan,197620.56,151210.61,46409.96,Online,
480,2024-02-28 14:03:16,S-600,Sedan,195211.63,146117.51,49094.12,Showroom,
481,2024-02-28 16:24:20,P-900,Pickup,270908.52,214864.2,56044.32,Online,
482,2024-02-28 15:13:29,S-600,Sedan,196307.23,150645.25,45661.98,Online,
483,2024-02-28 14:20:21,S-400,Sedan,159373.36,107386.55,51986.8,Showroom,
484,2024-02-29 14:48:56,S-400,Sedan,146758.22,111948.79,34809.42,Online,
485,2024-02-29 13:24:17,E-1,Elétrico,316760.98,234777.37,81983.61,Online,
486,2024-02-29 14:48:53,S-400,Sedan,147793.01,110717.88,37075.14,Online,
487,2024-02-29 13:26:16,S-400,Sedan,150245.98,109940.08,40305.9,Parceiros,
488,2024-02-29 16:53:05,E-2,Elétrico,376487.96,257669.78,118818.18,Showroom,
489,2024-02-29 13:30:01,S-400,Sedan,138776.03,110306.17,28469.86,Showroom,
490,2024-03-01 15:47:34,X-500,SUV,175079.88,133899.8,41180.08,Parceiros,
491,2024-03-01 15:03:22,H-300,Hatch,127139.47,92736.92,34402.54,Online,
492,2024-03-01 19:14:41,S-400,Sedan,157632.46,113416.3,44216.16,Showroom,
493,2024-03-01 15:04:49,X-500,SUV,178065.81,136121.01,41944.79,Showroom,
494,2024-03-01 15:41:02,H-100,Hatch,88967.74,67411.96,21555.78,Online,
495,2024-03-01 17:48:01,S-400,Sedan,149176.73,114179.01,34997.72,Showroom,
496,2024-03-01 11:15:12,X-700,SUV,249705.6,186519.26,63186.34,Online,
497,2024-03-01 15:53:01,H-100,Hatch,82775.41,66611.01,16164.39,Parceiros,
498,2024-03-02 16:39:09,S-600,Sedan,187077.37,153103.69,33973.69,Online,
499,2024-03-03 11:15:08,X-700,SUV,238547.6,182821.0,55726.6,Showroom,
500,2024-03-03 11:30:42,S-600,Sedan,216149.77,154486.92,61662.85,Online,
501,2024-03-03 18:07:36,E-2,Elétrico,358744.49,266217.02,92527.47,Online,
502,2024-03-03 16:13:29,S-600,Sedan,214170.2,153066.03,61104.18,Showroom,
503,2024-03-03 15:44:16,S-600,Sedan,206833.29,149058.09,57775.2,Showroom,
504,2024-03-04 18:49:23,H-100,Hatch,98966.32,65947.52,33018.8,Showroom,
505,2024-03-04 10:10:38,X-500,SUV,175688.54,127817.31,47871.23,Online,
506,2024-03-04 18:38:47,S-400,Sedan,149896.22,110172.17,39724.05,Showroom,
507,2024-03-04 13:45:07,X-500,SUV,195743.02,130876.09,64866.93,Online,
508,2024-03-04 17:49:52,X-700,SUV,259879.65,189412.79,70466.86,Showroom,
509,2024-03-04 13:10:19,H-300,Hatch,113953.12,86983.9,26969.22,Showroom,
510,2024-03-04 17:06:37,S-600,Sedan,186489.26,144048.94,42440.32,Showroom,
511,2024-03-04 15:01:59,P-800,Pickup,207399.08,158251.31,49147.77,Showroom,
512,2024-03-05 16:19:36,P-900,Pickup,282447.45,211037.33,71410.12,Online,
513,2024-03-05 13:43:58,S-400,Sedan,153552.24,109373.46,44178.78,Online,
514,2024-03-05 12:24:25,H-300,Hatch,120672.63,94710.53,25962.1,Showroom,
515,2024-03-05 12:45:12,X-500,SUV,173613.78,129903.06,43710.73,Showroom,
516,2024-03-05 11:04:37,X-700,SUV,232279.7,190874.21,41405.49,Showroom,
517,2024-03-05 14:44:53,S-400,Sedan,157660.37,119548.49,38111.88,Showroom,
518,2024-03-06 15:40:15,P-900,Pickup,265805.46,210539.83,55265.63,Online,
519,2024-03-06 13:06:44,X-500,SUV,183901.41,131735.43,52165.98,Showroom,
520,2024-03-06 14:49:19,S-400,Sedan,150286.78,107611.0,42675.78,Online,
521,2024-03-06 15:54:43,X-500,SUV,179588.7,131901.78,47686.92,Online,
522,2024-03-06 17:38:51,H-300,Hatch,121683.82,94748.28,26935.54,Online,
523,2024-03-06 17:07:50,P-800,Pickup,197056.03,164075.0,32981.03,Online,
524,2024-03-07 11:36:50,S-400,Sedan,149678.82,112695.83,36983.0,Online,
525,2024-03-07 11:02:22,P-900,Pickup,286946.31,210278.89,76667.42,Showroom,
526,2024-03-07 15:34:27,H-300,Hatch,127200.47,88671.86,38528.61,Showroom,
527,2024-03-07 14:42:23,E-2,Elétrico,331137.24,257076.35,74060.89,Showroom,
528,2024-03-07 16:04:32,S-400,Sedan,145464.42,105056.21,40408.2,Showroom,
529,2024-03-08 17:41:21,X-700,SUV,247481.36,187463.32,60018.04,Online,
530,2024-03-08 16:00:54,P-800,Pickup,235362.57,167052.51,68310.06,Showroom,
531,2024-03-08 16:26:52,P-800,Pickup,224507.39,160737.61,63769.78,Showroom,
532,2024-03-09 15:31:06,P-900,Pickup,265544.67,212506.94,53037.72,Showroom,
533,2024-03-09 13:27:23,H-100,Hatch,87163.59,65458.69,21704.91,Showroom,
534,2024-03-09 13:40:57,X-700,SUV,250195.23,192575.31,57619.92,Showroom,
535,2024-03-09 16:53:29,X-500,SUV,190402.97,133295.2,57107.77,Online,
536,2024-03-09 18:45:09,P-800,Pickup,207988.73,169406.73,38582.0,Showroom,
537,2024-03-09 16:27:11,H-300,Hatch,115095.59,88354.17,26741.43,Showroom,
538,2024-03-09 17:46:33,X-700,SUV,260602.18,180567.06,80035.12,Showroom,
539,2024-03-09 15:41:17,P-800,Pickup,209556.33,172101.94,37454.39,Online,
540,2024-03-09 10:39:51,X-500,SUV,183146.85,128662.55,54484.3,Showroom,
541,2024-03-09 20:58:34,H-300,Hatch,124024.45,89210.9,34813.55,Showroom,
542,2024-03-09 11:49:30,P-800,Pickup,225161.94,157398.92,67763.03,Online,
543,2024-03-09 17:29:27,X-500,SUV,190452.59,131714.41,58738.18,Parceiros,
544,2024-03-10 15:52:46,X-500,SUV,190933.17,132579.85,58353.33,Showroom,Lançamento E-2 Plus
545,2024-03-10 16:37:17,S-400,Sedan,154665.52,116985.15,37680.37,Online,Lançamento E-2 Plus
546,2024-03-10 16:20:54,X-500,SUV,189642.7,143181.2,46461.5,Online,Lançamento E-2 Plus
547,2024-03-10 16:15:53,P-900,Pickup,282028.43,210150.59,71877.84,Showroom,Lançamento E-2 Plus
548,2024-03-10 15:59:05,S-400,Sedan,139844.86,110632.98,29211.89,Online,Lançamento E-2 Plus
549,2024-03-10 13:17:56,E-1,Elétrico,305514.74,210824.82,94689.92,Parceiros,Lançamento E-2 Plus
550,2024-03-10 16:28:15,E-2,Elétrico,369573.01,266825.86,102747.15,Parceiros,Lançamento E-2 Plus
551,2024-03-10 16:48:29,S-600,Sedan,219541.57,147724.14,71817.43,Showroom,Lançamento E-2 Plus
552,2024-03-10 16:36:39,S-400,Sedan,150010.35,108190.89,41819.46,Parceiros,Lançamento E-2 Plus
553,2024-03-10 16:42:24,H-300,Hatch,115545.09,88689.67,26855.42,Online,Lançamento E-2 Plus
554,2024-03-10 16:21:01,S-600,Sedan,196022.96,158189.77,37833.19,Showroom,Lançamento E-2 Plus
555,2024-03-10 17:31:54,P-800,Pickup,237095.76,169227.18,67868.58,Showroom,Lançamento E-2 Plus
556,2024-03-11 11:20:11,E-1,Elétrico,273914.02,232512.11,41401.9,Showroom,Lançamento E-2 Plus
557,2024-03-11 18:31:13,X-500,SUV,181755.22,131928.96,49826.27,Showroom,Lançamento E-2 Plus
558,2024-03-11 18:22:51,P-900,Pickup,286003.07,207851.02,78152.05,Online,Lançamento E-2 Plus
559,2024-03-11 20:16:21,X-700,SUV,261191.94,183947.38,77244.57,Online,Lançamento E-2 Plus
560,2024-03-11 15:17:56,X-500,SUV,182597.89,135302.84,47295.04,Online,Lançamento E-2 Plus
561,2024-03-11 19:38:44,P-800,Pickup,214319.27,164027.49,50291.78,Showroom,Lançamento E-2 Plus
562,2024-03-11 13:56:17,P-800,Pickup,212670.87,164120.41,48550.46,Online,Lançamento E-2 Plus
563,2024-03-11 12:35:00,X-700,SUV,243860.58,185897.58,57963.0,Showroom,Lançamento E-2 Plus
564,2024-03-11 17:33:12,X-500,SUV,164680.08,133125.6,31554.48,Parceiros,Lançamento E-2 Plus
